stato,age,height,weight,gp,min,usg_pct,pace,poss,fga_pg,drives,dist_miles,avg_speed,pull_up_fga,avg_sec_per_touch,avg_drib_per_touch,post_touches,paint_touches
infortunato,32.0,75,205,67,32.9,0.231,101.18,4666,14.2,13.0,2.46,4.22,6.2,4.98,4.43,1.8,2.3
infortunato,29.0,78,209,73,13.6,0.144,99.03,2045,3.2,2.1,1.06,4.34,0.2,2.34,1.55,0.3,1.3
infortunato,23.0,80,215,21,11.6,0.141,97.25,491,3.3,1.4,0.9,4.31,0.1,1.9,0.94,0.0,1.5
infortunato,26.0,80,229,59,16.2,0.144,102.27,2032,4.5,1.3,1.28,4.42,0.3,1.71,0.7,0.2,2.3
infortunato,26.0,80,229,59,16.2,0.144,102.27,2032,4.5,1.3,1.28,4.42,0.3,1.71,0.7,0.2,2.3
infortunato,26.0,80,229,59,16.2,0.144,102.27,2032,4.5,1.3,1.28,4.42,0.3,1.71,0.7,0.2,2.3
infortunato,22.0,78,220,75,31.9,0.21,101.51,5043,13.5,8.0,2.4,4.24,1.7,2.16,1.27,0.4,1.8
infortunato,22.0,78,220,75,31.9,0.21,101.51,5043,13.5,8.0,2.4,4.24,1.7,2.16,1.27,0.4,1.8
infortunato,22.0,78,220,75,31.9,0.21,101.51,5043,13.5,8.0,2.4,4.24,1.7,2.16,1.27,0.4,1.8
infortunato,31.0,83,240,40,19.1,0.207,101.76,1623,7.2,2.6,1.4,4.08,1.5,2.04,0.89,1.4,3.6
infortunato,26.0,78,203,76,26.3,0.223,101.87,4235,12.3,3.6,1.95,4.11,2.3,2.0,1.24,0.0,1.5
infortunato,32.0,72,184,37,25.6,0.202,98.92,1951,10.0,7.4,1.86,4.1,5.5,4.93,4.34,0.0,0.1
infortunato,32.0,72,184,37,25.6,0.202,98.92,1951,10.0,7.4,1.86,4.1,5.5,4.93,4.34,0.0,0.1
infortunato,32.0,72,184,37,25.6,0.202,98.92,1951,10.0,7.4,1.86,4.1,5.5,4.93,4.34,0.0,0.1
infortunato,27.0,78,210,49,21.9,0.153,99.24,2211,6.5,4.1,1.67,4.26,1.5,2.2,1.58,0.3,2.9
infortunato,27.0,78,210,49,21.9,0.153,99.24,2211,6.5,4.1,1.67,4.26,1.5,2.2,1.58,0.3,2.9
infortunato,20.0,76,185,37,18.8,0.207,99.9,1444,7.4,5.1,1.47,4.27,2.4,4.42,3.89,0.1,1.1
infortunato,22.0,76,203,61,31.3,0.239,101.99,4048,13.2,9.4,2.29,4.11,6.5,5.06,4.49,0.1,1.1
infortunato,32.0,78,220,32,29.4,0.284,101.53,1990,17.9,5.8,2.21,4.26,7.3,2.33,1.54,0.9,1.3
infortunato,28.0,75,205,14,24.0,0.176,101.32,707,7.3,9.0,1.84,4.23,2.1,4.54,3.76,0.9,0.8
infortunato,26.0,87,240,51,29.0,0.286,97.92,3030,15.0,2.7,2.01,3.9,2.8,1.72,0.66,5.1,6.2
infortunato,36.0,72,196,63,33.9,0.178,98.25,4364,10.0,7.2,2.28,3.76,4.7,3.71,2.86,0.2,0.9
infortunato,36.0,83,250,47,22.3,0.219,100.81,2213,9.7,0.3,1.57,4.01,2.0,1.7,0.57,2.6,4.0
infortunato,24.0,78,230,63,16.1,0.169,98.0,2066,5.1,2.4,1.21,4.2,1.1,2.29,1.25,0.2,1.4
infortunato,24.0,78,230,63,16.1,0.169,98.0,2066,5.1,2.4,1.21,4.2,1.1,2.29,1.25,0.2,1.4
infortunato,31.0,77,210,46,17.7,0.219,101.25,1720,7.0,5.3,1.21,3.82,3.1,4.57,3.88,0.0,0.3
infortunato,31.0,77,210,46,17.7,0.219,101.25,1720,7.0,5.3,1.21,3.82,3.1,4.57,3.88,0.0,0.3
infortunato,25.0,76,190,69,20.8,0.16,101.89,3045,7.0,2.6,1.65,4.51,1.8,2.13,1.65,0.0,0.3
infortunato,25.0,83,240,61,30.8,0.192,97.7,3831,11.5,2.3,2.22,4.07,1.0,1.81,0.67,1.6,3.8
infortunato,37.0,81,250,56,37.2,0.317,100.92,4380,21.8,8.7,2.39,3.61,7.1,4.28,3.07,4.3,3.9
infortunato,37.0,81,250,56,37.2,0.317,100.92,4380,21.8,8.7,2.39,3.61,7.1,4.28,3.07,4.3,3.9
infortunato,37.0,81,250,56,37.2,0.317,100.92,4380,21.8,8.7,2.39,3.61,7.1,4.28,3.07,4.3,3.9
infortunato,37.0,81,250,56,37.2,0.317,100.92,4380,21.8,8.7,2.39,3.61,7.1,4.28,3.07,4.3,3.9
infortunato,21.0,78,200,35,6.9,0.122,105.58,531,1.5,1.4,0.59,4.7,0.3,3.9,3.54,0.0,0.5
infortunato,24.0,73,189,19,10.5,0.183,104.86,437,3.2,2.4,0.8,4.32,0.4,4.28,3.78,0.0,0.5
infortunato,23.0,76,204,70,23.0,0.232,102.29,3447,10.9,5.8,1.68,4.09,3.9,3.12,2.44,0.0,0.6
infortunato,23.0,75,215,51,32.7,0.228,100.75,3490,14.2,10.5,2.4,4.13,2.7,2.98,2.37,0.3,1.2
infortunato,23.0,75,215,51,32.7,0.228,100.75,3490,14.2,10.5,2.4,4.13,2.7,2.98,2.37,0.3,1.2
infortunato,23.0,79,230,65,35.4,0.368,96.18,4604,21.6,22.2,2.38,3.78,12.9,6.19,5.37,3.7,1.0
infortunato,23.0,79,230,65,35.4,0.368,96.18,4604,21.6,22.2,2.38,3.78,12.9,6.19,5.37,3.7,1.0
infortunato,23.0,82,243,32,12.2,0.195,102.18,823,4.6,0.4,0.96,4.49,0.3,1.57,0.56,0.5,3.7
infortunato,26.0,77,206,70,27.4,0.16,98.54,3963,9.1,2.6,1.99,4.06,3.1,2.08,1.14,0.0,0.4
infortunato,25.0,76,187,79,25.0,0.189,103.24,4250,10.8,2.0,1.82,4.1,2.4,1.98,1.17,0.0,0.4
infortunato,28.0,76,220,71,32.3,0.179,99.02,4737,10.1,8.7,2.19,3.86,1.5,3.68,3.04,0.9,1.1
infortunato,24.0,76,209,18,20.0,0.265,103.01,774,9.7,10.5,1.58,4.52,4.5,5.76,5.72,1.2,0.8
infortunato,24.0,76,209,18,20.0,0.265,103.01,774,9.7,10.5,1.58,4.52,4.5,5.76,5.72,1.2,0.8
infortunato,24.0,76,209,18,20.0,0.265,103.01,774,9.7,10.5,1.58,4.52,4.5,5.76,5.72,1.2,0.8
infortunato,24.0,81,240,34,10.2,0.205,99.91,722,3.9,0.4,0.77,4.24,0.1,1.38,0.44,0.5,3.1
infortunato,23.0,83,235,48,23.9,0.191,98.78,2359,9.3,2.4,1.87,4.41,0.5,1.68,0.59,1.4,5.1
infortunato,23.0,83,235,48,23.9,0.191,98.78,2359,9.3,2.4,1.87,4.41,0.5,1.68,0.59,1.4,5.1
infortunato,30.0,82,240,59,24.6,0.131,96.44,2916,6.0,1.2,1.72,3.93,0.5,1.24,0.32,0.2,2.4
infortunato,21.0,73,195,40,9.3,0.137,97.3,756,2.7,1.0,0.72,4.34,1.1,4.26,3.94,0.0,0.1
infortunato,24.0,77,206,16,2.8,0.095,104.28,96,0.6,0.1,0.21,4.2,0.1,1.67,1.16,0.0,0.1
infortunato,24.0,79,220,55,13.4,0.197,102.03,1557,4.9,2.6,1.05,4.36,0.7,2.36,1.67,0.0,1.0
infortunato,22.0,77,220,42,25.9,0.155,98.46,2231,7.5,3.3,1.94,4.19,1.3,2.07,1.19,0.2,1.6
infortunato,28.0,83,220,25,22.5,0.072,98.91,1157,2.4,0.2,1.67,4.15,0.2,1.53,0.42,0.0,4.0
infortunato,28.0,83,220,25,22.5,0.072,98.91,1157,2.4,0.2,1.67,4.15,0.2,1.53,0.42,0.0,4.0
infortunato,28.0,83,220,25,22.5,0.072,98.91,1157,2.4,0.2,1.67,4.15,0.2,1.53,0.42,0.0,4.0
infortunato,28.0,83,220,25,22.5,0.072,98.91,1157,2.4,0.2,1.67,4.15,0.2,1.53,0.42,0.0,4.0
infortunato,28.0,83,220,25,22.5,0.072,98.91,1157,2.4,0.2,1.67,4.15,0.2,1.53,0.42,0.0,4.0
infortunato,28.0,83,220,25,22.5,0.072,98.91,1157,2.4,0.2,1.67,4.15,0.2,1.53,0.42,0.0,4.0
infortunato,28.0,83,220,25,22.5,0.072,98.91,1157,2.4,0.2,1.67,4.15,0.2,1.53,0.42,0.0,4.0
infortunato,33.0,80,230,59,24.8,0.13,99.74,3041,6.6,0.6,1.83,4.15,0.9,1.45,0.56,0.1,1.1
infortunato,33.0,80,230,59,24.8,0.13,99.74,3041,6.6,0.6,1.83,4.15,0.9,1.45,0.56,0.1,1.1
infortunato,33.0,80,230,59,24.8,0.13,99.74,3041,6.6,0.6,1.83,4.15,0.9,1.45,0.56,0.1,1.1
infortunato,33.0,80,230,59,24.8,0.13,99.74,3041,6.6,0.6,1.83,4.15,0.9,1.45,0.56,0.1,1.1
infortunato,28.0,78,207,8,4.8,0.184,102.71,84,1.8,0.5,0.37,4.29,0.9,2.38,1.67,0.0,0.0
infortunato,37.0,77,245,71,27.9,0.116,96.38,3970,6.0,1.1,2.05,4.12,0.4,1.78,0.81,0.4,2.7
infortunato,37.0,77,245,71,27.9,0.116,96.38,3970,6.0,1.1,2.05,4.12,0.4,1.78,0.81,0.4,2.7
infortunato,37.0,77,245,71,27.9,0.116,96.38,3970,6.0,1.1,2.05,4.12,0.4,1.78,0.81,0.4,2.7
infortunato,33.0,73,180,58,25.4,0.158,101.06,3105,7.5,5.7,1.8,4.03,2.0,4.1,3.15,0.0,1.0
infortunato,33.0,73,180,58,25.4,0.158,101.06,3105,7.5,5.7,1.8,4.03,2.0,4.1,3.15,0.0,1.0
infortunato,22.0,76,210,46,17.1,0.149,96.7,1581,5.1,0.9,1.29,4.13,1.2,1.75,1.08,0.0,0.4
infortunato,22.0,76,210,46,17.1,0.149,96.7,1581,5.1,0.9,1.29,4.13,1.2,1.75,1.08,0.0,0.4
infortunato,25.0,75,205,11,6.7,0.15,102.33,158,1.9,0.9,0.53,4.47,0.3,2.05,1.12,0.1,1.1
infortunato,25.0,75,205,11,6.7,0.15,102.33,158,1.9,0.9,0.53,4.47,0.3,2.05,1.12,0.1,1.1
infortunato,21.0,76,175,64,21.9,0.18,101.51,2972,7.1,6.7,1.68,4.3,1.3,3.96,3.45,0.0,0.5
infortunato,22.0,78,214,70,34.5,0.268,97.79,4932,17.1,12.8,2.63,4.3,3.1,3.27,2.67,0.8,1.7
infortunato,36.0,73,180,39,17.9,0.152,101.99,1486,4.5,5.1,1.28,3.99,1.2,4.42,3.74,0.0,0.6
infortunato,31.0,78,205,68,28.0,0.128,96.22,3821,7.4,0.8,2.04,4.1,0.9,1.44,0.39,0.0,0.7
infortunato,22.0,78,235,12,3.5,0.158,102.39,90,1.3,0.4,0.27,4.16,0.4,2.16,1.29,0.0,0.5
infortunato,22.0,77,216,48,16.1,0.123,99.06,1586,4.0,2.0,1.22,4.25,0.6,1.92,1.11,0.0,0.9
infortunato,35.0,80,250,55,18.9,0.185,100.0,2161,6.9,1.6,1.36,4.02,1.9,1.97,0.83,1.0,1.4
infortunato,24.0,80,230,42,22.5,0.205,98.62,1943,9.1,2.9,1.66,4.15,2.7,2.17,1.11,1.3,1.9
infortunato,28.0,75,195,10,7.6,0.085,99.14,158,1.2,1.3,0.61,4.4,0.4,2.42,1.73,0.0,0.0
infortunato,28.0,75,195,10,7.6,0.085,99.14,158,1.2,1.3,0.61,4.4,0.4,2.42,1.73,0.0,0.0
infortunato,26.0,76,205,6,9.6,0.178,99.6,122,4.0,1.3,0.77,4.41,1.3,2.52,1.75,0.0,0.0
infortunato,20.0,79,225,74,35.4,0.187,97.03,5277,12.6,4.7,2.72,4.33,2.3,2.9,2.17,1.7,5.5
infortunato,31.0,74,185,64,33.3,0.182,96.94,4311,11.5,4.9,2.32,3.98,6.0,3.28,2.51,0.0,0.1
infortunato,31.0,74,185,64,33.3,0.182,96.94,4311,11.5,4.9,2.32,3.98,6.0,3.28,2.51,0.0,0.1
infortunato,31.0,74,185,64,33.3,0.182,96.94,4311,11.5,4.9,2.32,3.98,6.0,3.28,2.51,0.0,0.1
infortunato,31.0,74,185,64,33.3,0.182,96.94,4311,11.5,4.9,2.32,3.98,6.0,3.28,2.51,0.0,0.1
infortunato,31.0,74,185,64,33.3,0.182,96.94,4311,11.5,4.9,2.32,3.98,6.0,3.28,2.51,0.0,0.1
infortunato,31.0,74,185,64,33.3,0.182,96.94,4311,11.5,4.9,2.32,3.98,6.0,3.28,2.51,0.0,0.1
infortunato,23.0,78,180,56,34.7,0.298,101.41,4102,18.8,23.9,2.43,4.01,8.2,5.6,5.11,0.2,0.7
infortunato,23.0,78,180,56,34.7,0.298,101.41,4102,18.8,23.9,2.43,4.01,8.2,5.6,5.11,0.2,0.7
infortunato,25.0,77,205,55,21.4,0.174,98.24,2412,7.3,6.4,1.55,4.08,2.5,4.16,3.58,0.0,0.3
infortunato,27.0,77,219,49,12.8,0.124,100.21,1313,3.2,1.5,0.98,4.3,0.5,2.12,1.36,0.0,0.6
infortunato,28.0,83,265,76,26.3,0.118,99.57,4150,5.1,0.6,1.85,4.01,0.1,1.86,0.44,1.4,7.8
infortunato,21.0,76,234,60,25.2,0.189,101.27,3179,9.0,7.1,1.83,4.06,2.7,3.5,2.69,0.2,1.1
infortunato,21.0,76,234,60,25.2,0.189,101.27,3179,9.0,7.1,1.83,4.06,2.7,3.5,2.69,0.2,1.1
infortunato,21.0,76,234,60,25.2,0.189,101.27,3179,9.0,7.1,1.83,4.06,2.7,3.5,2.69,0.2,1.1
infortunato,25.0,77,215,81,28.6,0.157,98.84,4768,8.5,4.8,2.17,4.25,2.8,3.44,2.68,0.1,2.3
infortunato,25.0,76,201,30,17.9,0.244,102.84,1153,8.9,3.9,1.38,4.4,2.4,2.66,2.3,0.0,0.7
infortunato,31.0,78,206,63,23.0,0.196,101.14,3059,8.8,3.9,1.72,4.19,4.0,2.71,1.79,0.0,0.3
infortunato,28.0,73,190,73,33.7,0.227,101.03,5175,16.0,10.1,2.61,4.37,5.3,3.64,3.11,0.0,0.8
infortunato,28.0,73,190,73,33.7,0.227,101.03,5175,16.0,10.1,2.61,4.37,5.3,3.64,3.11,0.0,0.8
infortunato,24.0,82,248,27,16.3,0.188,98.05,900,5.5,0.4,1.14,3.96,0.3,1.82,0.41,1.2,3.7
infortunato,22.0,73,185,69,16.6,0.151,102.57,2452,4.9,5.3,1.35,4.54,1.5,4.59,4.05,0.0,0.9
infortunato,21.0,75,178,60,22.8,0.213,100.48,2869,9.8,7.1,1.7,4.3,4.5,3.47,2.97,0.0,0.4
infortunato,24.0,76,210,60,12.8,0.124,98.16,1569,2.6,5.0,0.97,4.32,0.3,5.01,4.56,0.0,0.5
infortunato,22.0,77,195,66,32.6,0.278,97.92,4391,17.0,11.8,2.53,4.35,8.2,4.32,3.83,0.0,1.0
infortunato,22.0,77,195,66,32.6,0.278,97.92,4391,17.0,11.8,2.53,4.35,8.2,4.32,3.83,0.0,1.0
infortunato,20.0,80,229,24,10.0,0.091,104.06,517,1.8,0.3,0.74,4.14,0.1,1.37,0.5,0.0,1.5
infortunato,23.0,82,270,62,29.9,0.206,100.39,3876,11.0,2.8,2.07,3.91,1.1,1.75,0.5,1.5,6.3
infortunato,23.0,82,270,62,29.9,0.206,100.39,3876,11.0,2.8,2.07,3.91,1.1,1.75,0.5,1.5,6.3
infortunato,31.0,77,181,71,32.1,0.205,99.34,4713,12.6,6.1,2.31,4.11,4.0,3.44,2.54,0.1,1.5
infortunato,31.0,77,181,71,32.1,0.205,99.34,4713,12.6,6.1,2.31,4.11,4.0,3.44,2.54,0.1,1.5
infortunato,27.0,77,200,67,34.7,0.284,99.36,4827,17.7,9.9,2.55,4.21,8.5,4.38,3.75,0.4,1.1
infortunato,27.0,77,200,67,34.7,0.284,99.36,4827,17.7,9.9,2.55,4.21,8.5,4.38,3.75,0.4,1.1
infortunato,27.0,77,200,67,34.7,0.284,99.36,4827,17.7,9.9,2.55,4.21,8.5,4.38,3.75,0.4,1.1
infortunato,27.0,77,200,67,34.7,0.284,99.36,4827,17.7,9.9,2.55,4.21,8.5,4.38,3.75,0.4,1.1
infortunato,27.0,77,200,67,34.7,0.284,99.36,4827,17.7,9.9,2.55,4.21,8.5,4.38,3.75,0.4,1.1
infortunato,21.0,81,240,41,17.0,0.146,99.25,1443,4.5,0.6,1.31,4.3,0.1,1.34,0.35,0.1,2.6
infortunato,20.0,81,185,62,21.7,0.144,103.22,2896,6.8,1.2,1.57,4.15,1.4,1.91,1.25,0.0,1.2
infortunato,20.0,81,185,62,21.7,0.144,103.22,2896,6.8,1.2,1.57,4.15,1.4,1.91,1.25,0.0,1.2
infortunato,25.0,80,235,50,27.7,0.204,99.48,2868,10.0,4.6,1.98,4.06,3.2,3.62,2.83,2.3,3.8
infortunato,27.0,77,225,24,14.8,0.183,102.96,757,4.8,3.5,1.14,4.41,0.3,1.91,1.19,0.0,0.7
infortunato,27.0,77,225,24,14.8,0.183,102.96,757,4.8,3.5,1.14,4.41,0.3,1.91,1.19,0.0,0.7
infortunato,29.0,78,214,49,25.6,0.208,97.22,2540,10.2,5.9,1.85,4.09,4.4,3.5,2.78,0.0,0.7
infortunato,27.0,82,279,46,27.0,0.269,98.31,2540,12.4,2.8,1.86,3.89,0.2,2.15,0.89,6.4,10.0
infortunato,26.0,79,197,71,33.3,0.229,103.17,5085,14.9,8.0,2.44,4.17,4.7,2.99,2.2,1.7,2.4
infortunato,23.0,81,255,64,33.5,0.233,97.71,4361,12.5,3.5,2.38,4.0,2.8,2.88,1.55,5.7,8.1
infortunato,28.0,75,195,53,17.1,0.192,103.95,1952,6.9,0.7,1.34,4.47,1.5,1.57,0.74,0.0,0.5
infortunato,24.0,83,240,58,32.4,0.2,101.44,3973,10.1,10.2,2.36,4.12,0.7,4.24,3.24,2.8,3.9
infortunato,24.0,83,240,58,32.4,0.2,101.44,3973,10.1,10.2,2.36,4.12,0.7,4.24,3.24,2.8,3.9
infortunato,32.0,81,250,46,25.8,0.191,98.38,2435,8.9,1.7,1.65,3.69,2.4,2.58,1.51,3.0,2.0
infortunato,32.0,81,250,46,25.8,0.191,98.38,2435,8.9,1.7,1.65,3.69,2.4,2.58,1.51,3.0,2.0
infortunato,32.0,81,250,46,25.8,0.191,98.38,2435,8.9,1.7,1.65,3.69,2.4,2.58,1.51,3.0,2.0
infortunato,32.0,81,250,46,25.8,0.191,98.38,2435,8.9,1.7,1.65,3.69,2.4,2.58,1.51,3.0,2.0
infortunato,32.0,81,250,46,25.8,0.191,98.38,2435,8.9,1.7,1.65,3.69,2.4,2.58,1.51,3.0,2.0
infortunato,32.0,81,250,46,25.8,0.191,98.38,2435,8.9,1.7,1.65,3.69,2.4,2.58,1.51,3.0,2.0
infortunato,32.0,81,250,46,25.8,0.191,98.38,2435,8.9,1.7,1.65,3.69,2.4,2.58,1.51,3.0,2.0
infortunato,32.0,81,250,46,25.8,0.191,98.38,2435,8.9,1.7,1.65,3.69,2.4,2.58,1.51,3.0,2.0
infortunato,32.0,81,250,46,25.8,0.191,98.38,2435,8.9,1.7,1.65,3.69,2.4,2.58,1.51,3.0,2.0
infortunato,28.0,75,207,60,35.8,0.331,105.21,4713,23.0,15.7,2.62,4.18,9.0,3.33,2.77,0.5,2.3
infortunato,24.0,76,202,65,22.3,0.157,100.24,3016,6.5,1.8,1.7,4.3,0.4,2.16,1.38,0.1,4.4
infortunato,26.0,73,183,60,18.0,0.193,99.23,2233,6.6,6.3,1.36,4.28,2.1,4.75,4.03,0.0,0.3
infortunato,37.0,79,238,69,24.5,0.228,99.23,3493,11.3,1.0,1.55,3.61,6.2,2.88,1.46,3.2,0.7
infortunato,24.0,81,225,36,13.6,0.194,103.51,1063,5.0,1.2,1.01,4.18,0.9,1.79,0.66,0.9,2.5
infortunato,25.0,82,214,41,32.3,0.255,102.27,2829,15.6,4.4,2.25,3.94,2.3,2.15,1.0,2.9,6.6
infortunato,25.0,82,214,41,32.3,0.255,102.27,2829,15.6,4.4,2.25,3.94,2.3,2.15,1.0,2.9,6.6
infortunato,25.0,82,214,41,32.3,0.255,102.27,2829,15.6,4.4,2.25,3.94,2.3,2.15,1.0,2.9,6.6
infortunato,25.0,77,205,52,16.3,0.123,100.16,1762,3.6,2.2,1.32,4.55,0.5,2.45,1.48,0.0,1.1
infortunato,29.0,75,200,63,23.0,0.159,100.79,3024,6.8,7.5,1.77,4.42,1.8,4.35,4.39,0.0,0.8
infortunato,29.0,75,200,63,23.0,0.159,100.79,3024,6.8,7.5,1.77,4.42,1.8,4.35,4.39,0.0,0.8
infortunato,33.0,71,183,57,19.8,0.164,101.99,2401,6.0,5.3,1.45,4.11,2.3,5.15,5.26,0.0,0.2
infortunato,33.0,71,183,57,19.8,0.164,101.99,2401,6.0,5.3,1.45,4.11,2.3,5.15,5.26,0.0,0.2
infortunato,23.0,77,230,31,15.9,0.114,104.76,1072,3.9,1.1,1.19,4.28,0.6,1.73,0.86,0.0,0.7
infortunato,27.0,77,210,46,19.7,0.162,99.68,1893,6.4,3.6,1.43,4.17,2.1,3.79,3.12,0.0,0.2
infortunato,32.0,82,233,51,24.0,0.211,98.8,2526,9.3,2.0,1.66,3.87,2.6,2.28,0.91,2.9,0.9
infortunato,32.0,82,233,51,24.0,0.211,98.8,2526,9.3,2.0,1.66,3.87,2.6,2.28,0.91,2.9,0.9
infortunato,32.0,82,233,51,24.0,0.211,98.8,2526,9.3,2.0,1.66,3.87,2.6,2.28,0.91,2.9,0.9
infortunato,27.0,82,225,50,17.4,0.218,101.27,1840,6.8,1.3,1.27,4.11,0.3,1.68,0.7,2.3,4.0
infortunato,27.0,82,225,50,17.4,0.218,101.27,1840,6.8,1.3,1.27,4.11,0.3,1.68,0.7,2.3,4.0
infortunato,21.0,73,192,54,33.1,0.245,98.78,3687,14.9,15.9,2.59,4.39,5.5,4.82,4.36,0.1,0.7
infortunato,21.0,73,192,54,33.1,0.245,98.78,3687,14.9,15.9,2.59,4.39,5.5,4.82,4.36,0.1,0.7
infortunato,28.0,77,219,30,22.6,0.163,102.96,1451,7.3,2.8,1.7,4.33,0.2,2.01,1.33,0.0,1.9
infortunato,28.0,82,225,57,25.7,0.148,106.56,3269,8.4,0.6,1.91,4.21,0.9,1.27,0.44,0.0,0.6
infortunato,23.0,80,225,23,29.5,0.194,101.8,1440,10.8,6.2,2.17,4.16,3.1,2.28,1.49,1.5,1.3
infortunato,23.0,80,225,23,29.5,0.194,101.8,1440,10.8,6.2,2.17,4.16,3.1,2.28,1.49,1.5,1.3
infortunato,22.0,83,250,69,30.6,0.179,98.05,4320,10.0,0.2,2.11,3.93,0.5,1.67,0.44,4.7,11.7
infortunato,24.0,76,180,67,31.9,0.231,100.02,4452,14.5,11.9,2.43,4.38,6.6,4.8,4.36,0.0,1.0
infortunato,24.0,76,180,67,31.9,0.231,100.02,4452,14.5,11.9,2.43,4.38,6.6,4.8,4.36,0.0,1.0
infortunato,29.0,81,265,68,15.3,0.125,101.18,2182,3.6,0.0,1.13,4.21,0.0,1.33,0.27,0.1,4.8
infortunato,29.0,81,265,68,15.3,0.125,101.18,2182,3.6,0.0,1.13,4.21,0.0,1.33,0.27,0.1,4.8
infortunato,32.0,74,200,50,25.6,0.252,98.32,2622,12.2,11.9,1.88,4.16,5.0,5.38,4.87,0.1,0.8
infortunato,32.0,74,200,50,25.6,0.252,98.32,2622,12.2,11.9,1.88,4.16,5.0,5.38,4.87,0.1,0.8
infortunato,32.0,74,200,50,25.6,0.252,98.32,2622,12.2,11.9,1.88,4.16,5.0,5.38,4.87,0.1,0.8
infortunato,32.0,74,200,50,25.6,0.252,98.32,2622,12.2,11.9,1.88,4.16,5.0,5.38,4.87,0.1,0.8
infortunato,32.0,74,200,50,25.6,0.252,98.32,2622,12.2,11.9,1.88,4.16,5.0,5.38,4.87,0.1,0.8
infortunato,26.0,73,195,55,30.2,0.211,99.34,3444,12.2,5.6,2.22,4.14,5.3,4.32,3.85,0.0,0.3
infortunato,25.0,79,225,67,29.8,0.256,102.16,4233,15.4,7.8,2.18,4.19,6.5,2.67,1.98,0.1,0.9
infortunato,25.0,83,240,62,36.0,0.239,102.1,4746,14.6,4.3,2.7,4.21,1.4,2.21,1.19,7.6,9.0
infortunato,24.0,73,215,53,33.4,0.327,99.99,3688,20.6,15.5,2.34,3.97,9.8,4.89,4.51,0.0,0.9
infortunato,29.0,79,225,66,24.5,0.194,103.7,3505,10.1,4.0,2.06,4.7,1.3,1.39,0.72,0.0,2.3
infortunato,29.0,79,225,66,24.5,0.194,103.7,3505,10.1,4.0,2.06,4.7,1.3,1.39,0.72,0.0,2.3
infortunato,29.0,79,225,66,24.5,0.194,103.7,3505,10.1,4.0,2.06,4.7,1.3,1.39,0.72,0.0,2.3
infortunato,29.0,79,225,66,24.5,0.194,103.7,3505,10.1,4.0,2.06,4.7,1.3,1.39,0.72,0.0,2.3
infortunato,31.0,78,230,63,31.5,0.128,104.21,4305,6.0,3.7,2.1,3.77,0.6,2.46,1.64,2.4,1.8
infortunato,35.0,82,265,69,17.3,0.173,101.16,2517,4.4,0.4,1.23,3.97,0.0,1.65,0.58,0.5,6.0
infortunato,24.0,78,196,31,16.5,0.14,101.87,1092,4.2,2.1,1.35,4.58,0.2,1.89,0.79,0.0,1.1
infortunato,32.0,75,215,27,29.2,0.246,102.85,1684,13.6,10.1,1.85,3.68,2.7,3.53,3.03,0.0,0.1
infortunato,24.0,78,255,40,17.4,0.234,102.8,1483,7.5,4.1,1.3,4.3,1.9,2.47,1.5,1.6,1.9
infortunato,23.0,75,205,40,18.5,0.207,99.74,1535,7.3,3.6,1.43,4.32,1.5,2.5,1.96,0.0,0.7
infortunato,23.0,79,202,55,19.3,0.195,101.22,2243,7.7,3.2,1.51,4.39,2.3,2.38,1.76,0.0,0.3
infortunato,23.0,79,202,55,19.3,0.195,101.22,2243,7.7,3.2,1.51,4.39,2.3,2.38,1.76,0.0,0.3
infortunato,25.0,75,200,50,13.1,0.184,97.74,1335,4.7,2.9,1.01,4.33,1.1,4.08,3.33,0.0,0.3
infortunato,25.0,75,200,50,13.1,0.184,97.74,1335,4.7,2.9,1.01,4.33,1.1,4.08,3.33,0.0,0.3
infortunato,35.0,77,195,56,27.3,0.126,102.2,3254,6.8,2.3,2.05,4.23,1.5,2.27,1.63,0.0,1.0
infortunato,26.0,83,242,61,33.0,0.32,104.17,4359,18.0,11.3,2.36,4.04,5.9,3.92,2.8,4.5,6.0
infortunato,26.0,83,242,61,33.0,0.32,104.17,4359,18.0,11.3,2.36,4.04,5.9,3.92,2.8,4.5,6.0
infortunato,26.0,83,242,61,33.0,0.32,104.17,4359,18.0,11.3,2.36,4.04,5.9,3.92,2.8,4.5,6.0
infortunato,21.0,83,250,45,12.5,0.169,105.27,1227,4.3,0.0,0.94,4.21,0.1,1.35,0.37,0.6,3.3
infortunato,21.0,83,250,45,12.5,0.169,105.27,1227,4.3,0.0,0.94,4.21,0.1,1.35,0.37,0.6,3.3
infortunato,35.0,75,190,50,26.7,0.239,98.59,2745,11.1,9.7,2.02,4.25,3.8,4.43,3.96,0.4,1.0
infortunato,31.0,79,225,44,34.0,0.235,100.83,3142,15.0,11.3,2.64,4.39,5.2,2.78,1.82,0.8,2.7
infortunato,25.0,76,198,50,25.2,0.164,102.33,2682,8.3,5.0,1.96,4.38,2.2,2.42,1.68,0.0,0.3
infortunato,28.0,80,210,4,3.0,0.103,107.85,27,0.8,0.3,0.24,4.56,0.3,1.34,0.25,0.0,0.0
infortunato,22.0,77,202,52,23.6,0.218,100.59,2583,9.0,6.8,1.81,4.31,2.0,3.07,2.52,0.2,1.9
infortunato,32.0,84,265,36,15.2,0.227,102.93,1166,6.2,0.3,1.08,3.96,0.3,1.56,0.39,2.2,6.0
